chr	pos 	N	X
chr21	36701475	2	0
chr21	36701477	2	0
chr21	36701487	2	0
chr21	36701497	2	0
chr21	36701503	2	0
chr21	36701519	2	0
chr21	36701546	2	0
chr21	36701555	1	0
chr21	36701557	1	0
chr21	36701559	1	0
chr21	36701563	1	0
chr21	36701565	1	0
chr21	36701570	1	0
chr21	36701581	1	0
chr21	36701585	1	0
chr21	36701590	1	0
chr21	36701629	2	0
chr21	36701634	2	0
chr21	36701689	1	0
chr21	36701692	1	0
chr21	36702007	1	0
chr21	36702017	3	0
chr21	36702036	3	0
chr21	36702055	3	0
chr21	36702076	3	0
chr21	36702093	2	0
chr21	36702411	4	0
chr21	36702445	6	0
chr21	36702469	6	1
chr21	36702486	6	0
chr21	36702560	2	0
chr21	36702692	3	0
chr21	36702710	4	0
chr21	36702788	2	0
chr21	36702813	2	1
chr21	36702818	3	0
chr21	36702871	3	2
chr21	36703091	2	1
chr21	36703299	1	0
chr21	36703725	1	0
chr21	36703806	2	0
chr21	36703869	1	0
chr21	36703876	1	0
chr21	36703890	1	0
chr21	36704102	3	0
chr21	36704107	4	0
chr21	36704335	1	0
chr21	36704365	1	0
chr21	36704384	2	1
chr21	36704400	1	1
chr21	36704409	1	0
chr21	36704463	2	0
chr21	36704469	1	0
chr21	36704485	1	0
chr21	36704508	1	0
chr21	36704529	2	0
chr21	36704538	1	0
chr21	36704551	2	0
chr21	36704553	2	0
chr21	36704555	2	0
chr21	36704569	2	0
chr21	36704571	2	0
chr21	36704606	1	0
chr21	36704611	1	0
chr21	36704626	2	0
chr21	36704630	2	0
chr21	36704643	2	0
chr21	36704645	2	0
chr21	36704652	2	0
chr21	36704673	1	0
chr21	36704676	1	0
chr21	36704680	1	0
chr21	36704697	1	0
chr21	36704701	1	0
chr21	36704716	3	0
chr21	36704742	3	0
chr21	36704753	3	0
chr21	36704755	3	0
chr21	36704759	3	0
chr21	36704767	3	0
chr21	36704917	1	0
chr21	36704926	1	0
chr21	36704929	1	0
chr21	36704931	1	0
chr21	36704948	1	0
chr21	36704958	1	0
chr21	36704970	1	0
chr21	36705047	1	0
chr21	36705076	1	0
chr21	36705094	1	0
chr21	36705097	1	0
chr21	36705132	2	0
chr21	36705148	2	0
chr21	36705155	3	0
chr21	36705173	4	0
chr21	36705176	4	0
chr21	36705182	3	0
chr21	36705191	3	0
chr21	36705210	3	0
chr21	36705212	3	0
chr21	36705245	1	0
chr21	36705259	2	2
chr21	36705272	2	0
chr21	36705292	2	1
chr21	36705297	2	0
chr21	36705318	1	0
chr21	36705335	1	0
chr21	36705517	2	0
chr21	36705535	2	0
chr21	36705545	2	0
chr21	36705547	2	0
chr21	36705551	2	0
chr21	36705671	1	0
chr21	36705714	1	0
chr21	36705742	1	0
chr21	36705794	4	0
chr21	36705837	4	1
chr21	36705962	1	0
chr21	36705964	1	0
chr21	36705985	1	0
chr21	36706018	1	0
chr21	36706049	1	0
chr21	36706131	2	0
chr21	36706146	2	0
chr21	36706157	3	0
chr21	36706173	3	0
chr21	36706208	2	0
chr21	36706238	1	0
chr21	36706312	2	1
chr21	36706370	2	0
chr21	36706401	2	0
chr21	36706467	2	0
chr21	36706476	2	0
chr21	36706481	2	0
chr21	36706551	2	0
chr21	36706571	2	0
chr21	36706641	1	0
chr21	36706685	2	0
chr21	36706689	2	0
chr21	36706719	2	0
chr21	36706724	3	0
chr21	36706730	3	0
chr21	36706780	3	0
chr21	36706808	2	0
chr21	36706825	2	1
chr21	36706828	2	0
chr21	36706973	1	0
chr21	36706995	1	0
chr21	36707002	1	0
chr21	36707028	1	0
chr21	36707058	1	0
chr21	36707158	1	0
chr21	36707202	1	0
chr21	36707336	1	0
chr21	36707371	3	0
chr21	36707382	2	0
chr21	36707391	2	1
chr21	36707393	2	0
chr21	36707401	3	0
chr21	36707418	4	0
chr21	36707427	2	0
chr21	36707449	3	0
chr21	36707475	2	0
chr21	36707481	2	0
chr21	36707642	1	0
chr21	36707648	1	0
chr21	36707661	1	0
chr21	36707675	1	0
chr21	36707688	1	0
chr21	36707704	1	0
chr21	36707706	1	0
chr21	36707718	2	0
chr21	36707724	2	0
chr21	36707764	2	0
chr21	36707767	2	0
chr21	36707775	2	0
chr21	36707787	2	0
chr21	36707797	3	0
chr21	36707814	2	0
chr21	36707820	2	0
chr21	36707826	2	0
chr21	36707844	2	0
chr21	36707861	2	0
chr21	36707868	2	0
chr21	36707875	1	0
chr21	36707877	1	0
chr21	36707993	1	0
chr21	36707995	1	0
chr21	36708004	1	0
chr21	36708008	1	0
chr21	36708015	1	0
chr21	36708020	1	0
chr21	36708029	1	0
chr21	36708042	1	0
chr21	36708172	1	0
chr21	36708184	1	0
chr21	36708187	1	0
chr21	36708198	1	0
chr21	36708209	1	0
chr21	36708226	2	0
chr21	36708228	2	0
chr21	36708235	2	0
chr21	36708238	2	0
chr21	36708246	2	0
chr21	36708250	2	0
chr21	36708267	1	0
chr21	36708295	2	0
chr21	36708297	2	0
chr21	36708302	1	0
chr21	36708316	1	0
chr21	36708344	1	0
chr21	36708370	1	0
chr21	36708394	1	0
chr21	36708429	1	1
chr21	36708586	1	0
chr21	36708588	1	0
chr21	36708592	1	0
chr21	36708599	1	0
chr21	36708631	1	0
chr21	36708651	1	0
chr21	36708725	1	0
chr21	36708781	1	0
chr21	36708791	1	0
chr21	36708800	1	0
chr21	36708810	1	0
chr21	36708932	1	0
chr21	36708936	1	0
chr21	36708944	1	0
chr21	36708948	1	0
chr21	36708953	2	0
chr21	36709000	1	0
chr21	36709003	1	0
chr21	36709006	1	0
chr21	36709021	1	0
chr21	36709027	1	0
chr21	36709033	1	0
chr21	36709041	1	0
chr21	36709044	1	0
chr21	36709052	1	0
chr21	36709054	1	0
chr21	36709056	1	1
chr21	36709063	1	0
chr21	36709094	3	0
chr21	36709096	3	1
chr21	36709107	2	0
chr21	36709121	3	0
chr21	36709130	3	0
chr21	36709143	3	0
chr21	36709154	3	0
chr21	36709161	3	0
chr21	36709178	1	0
chr21	36709180	1	0
chr21	36709197	1	0
chr21	36709199	1	0
chr21	36709202	1	0
chr21	36709214	1	0
chr21	36709217	1	0
chr21	36709220	1	0
chr21	36709237	1	0
chr21	36709257	1	0
chr21	36709263	1	0
chr21	36709266	1	0
chr21	36709283	1	0
chr21	36709286	1	0
chr21	36709306	1	0
chr21	36709325	1	0
chr21	36709365	2	0
chr21	36709395	2	0
chr21	36709407	2	0
chr21	36709419	2	0
chr21	36709425	2	0
chr21	36709432	2	0
chr21	36709521	1	0
chr21	36709528	1	0
chr21	36709532	1	0
chr21	36709581	2	0
chr21	36709599	3	0
chr21	36709652	3	1
chr21	36709656	2	0
chr21	36709676	1	0
chr21	36709684	1	0
chr21	36709931	1	1
chr21	36709940	1	0
chr21	36709953	1	0
chr21	36709977	1	0
chr21	36710101	1	0
chr21	36710103	1	0
chr21	36710205	2	2
chr21	36710241	4	0
chr21	36710268	4	0
chr21	36710302	1	0
chr21	36710307	1	0
chr21	36710313	2	1
chr21	36710341	2	0
chr21	36710343	2	0
chr21	36710355	2	0
chr21	36710385	2	0
chr21	36710390	2	0
chr21	36710394	2	0
chr21	36710415	1	0
chr21	36710439	1	0
chr21	36710459	1	1
chr21	36710494	2	0
chr21	36710499	2	0
chr21	36710536	2	0
chr21	36710550	1	0
chr21	36710628	2	0
chr21	36710646	2	0
chr21	36710655	2	0
chr21	36710760	1	0
chr21	36710771	1	0
chr21	36710779	1	0
chr21	36710799	1	0
chr21	36710812	2	0
chr21	36710814	2	0
chr21	36710817	3	0
chr21	36710827	3	0
chr21	36710849	2	0
chr21	36710860	2	0
chr21	36710882	1	0
chr21	36711074	2	0
chr21	36711102	2	0
chr21	36711286	1	0
chr21	36711431	1	0
chr21	36712192	2	1
chr21	36712239	1	0
chr21	36712981	1	1
chr21	36712986	2	1
chr21	36713095	1	1
chr21	36713106	1	0
chr21	36713143	1	0
chr21	36713530	3	1
chr21	36714509	3	2
chr21	36714707	1	1
chr21	36714725	1	1
chr21	36714843	3	2
chr21	36714848	3	0
chr21	36714854	1	1
chr21	36714862	1	1
chr21	36715881	2	1
chr21	36716060	2	1
chr21	36716076	3	3
chr21	36716082	3	2
chr21	36716121	2	2
chr21	36716161	3	3
chr21	36717153	3	2
chr21	36717194	3	2
chr21	36717258	3	3
chr21	36717296	3	2
chr21	36717648	2	2
chr21	36717689	3	2
chr21	36717698	3	3
chr21	36717765	3	3
chr21	36717896	1	1
chr21	36717963	1	1
chr21	36718129	2	1
chr21	36718358	5	5
chr21	36718371	5	5
chr21	36718438	6	5
chr21	36718483	1	1
chr21	36718540	1	1
chr21	36718584	1	0
chr21	36718597	1	1
chr21	36718911	1	1
chr21	36718928	1	1
chr21	36719058	1	1
chr21	36719061	1	1
chr21	36719104	2	2
chr21	36719135	1	1
chr21	36719144	1	1
chr21	36719170	1	1
chr21	36719199	1	0
chr21	36719252	5	5
chr21	36719276	4	1
chr21	36719279	4	4
chr21	36719315	3	3
chr21	36719319	2	2
chr21	36719327	3	3
chr21	36719336	4	3
chr21	36719342	6	6
chr21	36719350	7	7
chr21	36719356	7	7
chr21	36719433	3	3
chr21	36719516	1	1
chr21	36719519	1	1
chr21	36719787	2	2
chr21	36719815	3	3
chr21	36719831	3	3
chr21	36719871	1	1
chr21	36720084	2	0
chr21	36720242	1	1
chr21	36720290	1	1
chr21	36720297	1	1
chr21	36720487	2	2
chr21	36720584	1	1
chr21	36721112	2	2
chr21	36721429	1	1
chr21	36721508	1	1
chr21	36721542	4	3
chr21	36721597	4	4
chr21	36721662	1	1
chr21	36721673	2	1
chr21	36721715	5	4
chr21	36721725	5	4
chr21	36721790	2	2
chr21	36721999	1	1
chr21	36722168	4	3
chr21	36722558	1	1
chr21	36722621	2	2
chr21	36722746	2	2
chr21	36722759	2	2
chr21	36722763	2	1
chr21	36722766	2	2
chr21	36722814	4	2
chr21	36722978	2	1
chr21	36723004	3	3
chr21	36723063	3	2
chr21	36723074	3	3
chr21	36723093	2	2
chr21	36723103	2	2
chr21	36723105	2	2
chr21	36723121	3	3
chr21	36723134	4	4
chr21	36723150	3	3
chr21	36723194	3	3
chr21	36723214	3	2
chr21	36723228	2	1
chr21	36723261	1	0
chr21	36723423	1	1
chr21	36723489	3	3
chr21	36723533	3	3
chr21	36723536	3	3
chr21	36723542	2	2
chr21	36723566	1	1
chr21	36723602	2	2
chr21	36723697	1	1
chr21	36723717	1	1
chr21	36723762	1	1
chr21	36723781	1	1
chr21	36723832	3	2
chr21	36723843	3	3
chr21	36723865	3	2
chr21	36723892	1	1
chr21	36724240	1	0
chr21	36724423	1	1
chr21	36724427	1	1
chr21	36724870	3	2
chr21	36724874	3	3
chr21	36724904	3	3
chr21	36725212	1	1
chr21	36725388	1	1
chr21	36725393	1	1
chr21	36725781	2	2
chr21	36725817	3	3
chr21	36725840	3	3
chr21	36725866	2	2
chr21	36725872	2	1
chr21	36725996	2	2
chr21	36726178	3	2
chr21	36726211	2	2
chr21	36726222	2	2
chr21	36726244	2	2
chr21	36726326	2	1
chr21	36726365	1	1
chr21	36726737	2	2
chr21	36726929	2	2
chr21	36726962	1	1
chr21	36727068	3	3
chr21	36727100	1	1
chr21	36727365	2	2
chr21	36727374	2	2
chr21	36727477	2	2
chr21	36727522	1	1
chr21	36727569	1	1
chr21	36727651	2	2
chr21	36727674	2	2
chr21	36727683	2	2
chr21	36727700	2	2
chr21	36727714	2	2
chr21	36727922	3	3
chr21	36728009	1	1
chr21	36728044	1	1
chr21	36728054	1	1
chr21	36728089	2	2
chr21	36728365	1	1
chr21	36728456	1	0
chr21	36728472	1	1
chr21	36728474	1	1
chr21	36728993	1	0
chr21	36729056	1	1
chr21	36729157	4	4
chr21	36729167	3	3
chr21	36729222	3	2
chr21	36729261	2	2
chr21	36729344	1	0
chr21	36729679	1	0
chr21	36729762	2	1
chr21	36729777	3	3
chr21	36729808	1	1
chr21	36729816	1	1
chr21	36729833	1	1
chr21	36729842	1	1
chr21	36729853	1	1
chr21	36729903	1	1
chr21	36729932	1	1
chr21	36730102	2	2
chr21	36730131	3	3
chr21	36730174	3	3
chr21	36730197	3	3
chr21	36730203	2	2
chr21	36730284	1	1
chr21	36730402	3	3
chr21	36730418	2	2
chr21	36730603	1	1
chr21	36730710	1	1
chr21	36730724	1	1
chr21	36730762	1	1
chr21	36730878	1	1
chr21	36730940	1	1
chr21	36731051	1	1
chr21	36731059	1	1
chr21	36731066	1	1
chr21	36731071	1	1
chr21	36731084	4	4
chr21	36731105	4	4
chr21	36731111	3	3
chr21	36731117	3	3
chr21	36731120	3	3
chr21	36731133	3	3
chr21	36731138	3	3
chr21	36731151	3	2
chr21	36731162	2	2
chr21	36731218	2	2
chr21	36731225	3	3
chr21	36731303	3	3
chr21	36731315	3	3
chr21	36731329	4	4
chr21	36731346	5	5
chr21	36731348	4	4
chr21	36731450	3	3
chr21	36731501	1	1
chr21	36731643	1	1
chr21	36731664	1	1
chr21	36731680	1	1
chr21	36731732	1	1
chr21	36731755	1	1
chr21	36731787	1	1
chr21	36731968	1	1
chr21	36732039	1	1
chr21	36732135	1	1
chr21	36732172	2	2
chr21	36732266	1	1
chr21	36732389	2	1
chr21	36732478	2	2
chr21	36732494	2	1
chr21	36732502	2	2
chr21	36732519	2	2
chr21	36732561	1	1
chr21	36732597	1	1
chr21	36732745	1	1
chr21	36732760	1	0
chr21	36732763	1	1
chr21	36732857	2	2
chr21	36732911	2	2
chr21	36733005	3	3
chr21	36733028	2	2
chr21	36733132	3	3
chr21	36733166	1	1
chr21	36733622	2	2
chr21	36733628	2	2
chr21	36733652	3	3
chr21	36733704	2	2
chr21	36733708	4	3
chr21	36733751	3	3
chr21	36733762	2	2
chr21	36733796	2	2
chr21	36733856	1	1
chr21	36733861	3	3
chr21	36733982	2	2
chr21	36734010	1	1
chr21	36734109	3	3
chr21	36734121	4	4
chr21	36734147	1	1
chr21	36734364	1	1
chr21	36734381	1	1
chr21	36734652	1	1
chr21	36734716	2	2
chr21	36735057	2	2
chr21	36735070	3	3
chr21	36735077	3	3
chr21	36735080	3	3
chr21	36735397	4	4
chr21	36735437	2	2
chr21	36735473	3	0
chr21	36735649	1	1
chr21	36736055	2	1
chr21	36736065	3	3
chr21	36736074	2	1
chr21	36736119	1	0
chr21	36736158	1	1
chr21	36736162	1	1
chr21	36736199	1	1
chr21	36736208	1	1
chr21	36736230	1	1
chr21	36736272	1	1
chr21	36736305	1	1
chr21	36736319	2	1
chr21	36736399	1	1
chr21	36736417	1	1
chr21	36736487	1	1
chr21	36736596	2	2
chr21	36736609	2	2
chr21	36736630	1	1
chr21	36736634	1	1
chr21	36737224	3	2
chr21	36737258	3	3
chr21	36737300	2	2
chr21	36737365	2	2
chr21	36737380	3	3
chr21	36737572	3	3
chr21	36737730	2	2
chr21	36737734	2	1
chr21	36737788	2	2
chr21	36737817	2	2
chr21	36737821	2	2
chr21	36737833	2	2
chr21	36738062	3	3
chr21	36738085	3	3
chr21	36738190	1	1
chr21	36738333	3	3
chr21	36738361	2	2
chr21	36738371	2	1
chr21	36738397	3	3
chr21	36738436	1	1
chr21	36738660	1	1
chr21	36738853	1	0
chr21	36738889	3	2
chr21	36738908	3	1
chr21	36738929	3	1
chr21	36738941	3	3
chr21	36738946	2	2
chr21	36738981	4	2
chr21	36739518	1	1
chr21	36739745	1	1
chr21	36739748	1	1
chr21	36739814	2	1
chr21	36740087	1	1
chr21	36740604	1	1
chr21	36740959	3	3
chr21	36741000	4	4
chr21	36741032	5	4
chr21	36741056	1	1
chr21	36741538	1	1
chr21	36741540	1	1
chr21	36741556	2	2
chr21	36741560	2	2
chr21	36741565	2	2
chr21	36741589	2	2
chr21	36741600	2	2
chr21	36741679	1	1
chr21	36741684	1	1
chr21	36741767	1	1
chr21	36741772	1	1
chr21	36741796	2	2
chr21	36741802	2	2
chr21	36741818	2	2
chr21	36741822	2	2
chr21	36741827	2	2
chr21	36741841	3	3
chr21	36741864	3	3
chr21	36741875	3	3
chr21	36741920	1	1
chr21	36742059	1	1
chr21	36742546	1	1
chr21	36742645	3	3
chr21	36742685	4	4
chr21	36742712	3	3
chr21	36743119	4	3
chr21	36743128	4	4
chr21	36743303	1	1
chr21	36743338	2	2
chr21	36743348	2	2
chr21	36743366	3	3
chr21	36743377	3	3
chr21	36743462	2	2
chr21	36743562	1	1
chr21	36743669	2	2
chr21	36743719	2	2
chr21	36743729	2	2
chr21	36743737	2	1
chr21	36743843	1	1
chr21	36743966	1	1
chr21	36743974	1	1
chr21	36744014	1	1
chr21	36744102	1	0
chr21	36744104	1	0
chr21	36744146	1	1
chr21	36744156	1	1
chr21	36744566	2	2
chr21	36744570	2	2
chr21	36744609	2	2
chr21	36744645	2	1
chr21	36744648	2	0
chr21	36744653	2	0
chr21	36744668	3	1
chr21	36744686	3	1
chr21	36744694	1	0
chr21	36744738	1	0
chr21	36744763	1	1
chr21	36744772	1	1
chr21	36744802	2	2
chr21	36744858	2	2
chr21	36745018	3	3
chr21	36745065	3	2
chr21	36745095	2	2
chr21	36745098	2	1
chr21	36745132	1	1
chr21	36745153	1	0
chr21	36745175	2	2
chr21	36745179	2	1
chr21	36745183	2	1
chr21	36745190	2	2
chr21	36745204	2	2
chr21	36745235	3	3
chr21	36745313	1	1
chr21	36745343	1	1
chr21	36745537	1	1
chr21	36745718	3	3
chr21	36745813	3	3
chr21	36745822	2	2
chr21	36745838	2	2
chr21	36745860	3	3
chr21	36745935	3	3
chr21	36745949	2	2
chr21	36746090	1	1
chr21	36746115	2	2
chr21	36746675	1	0
chr21	36746705	1	0
chr21	36746837	1	1
chr21	36746966	2	1
chr21	36747091	1	0
chr21	36747131	1	0
chr21	36747134	2	0
chr21	36747140	2	0
chr21	36747144	2	0
chr21	36747176	1	0
chr21	36747199	3	0
chr21	36747246	2	0
chr21	36747271	2	0
chr21	36747325	1	0
chr21	36747471	1	0
chr21	36747493	2	0
chr21	36747495	2	0
chr21	36747515	2	0
chr21	36747530	1	0
chr21	36747540	2	0
chr21	36747546	3	0
chr21	36747552	3	0
chr21	36747554	3	0
chr21	36747563	3	0
chr21	36747565	3	0
chr21	36747571	2	0
chr21	36747575	2	0
chr21	36747591	3	0
chr21	36747595	4	0
chr21	36747619	6	0
chr21	36747623	6	0
chr21	36747625	6	0
chr21	36747645	4	0
chr21	36747650	4	0
chr21	36747660	5	0
chr21	36747665	5	0
chr21	36747669	5	0
chr21	36747672	5	0
chr21	36747675	4	0
chr21	36747678	3	0
chr21	36747682	3	0
chr21	36747690	1	0
chr21	36747693	1	0
chr21	36747702	1	0
chr21	36747704	1	0
chr21	36747710	1	0
chr21	36747719	1	0
chr21	36747726	2	0
chr21	36747736	2	0
chr21	36747738	2	0
chr21	36747747	1	0
chr21	36747749	1	0
chr21	36747758	1	0
chr21	36747768	1	0
chr21	36747772	1	0
chr21	36747780	1	0
chr21	36747784	1	0
chr21	36747789	1	0
chr21	36747794	1	0
chr21	36747796	1	0
chr21	36747803	1	0
chr21	36747811	1	0
chr21	36747813	1	0
chr21	36747815	1	0
chr21	36747975	1	0
chr21	36747980	2	0
chr21	36747983	2	0
chr21	36747987	2	0
chr21	36747990	2	0
chr21	36747992	2	0
chr21	36747997	2	0
chr21	36748003	2	0
chr21	36748010	2	0
chr21	36748017	2	0
chr21	36748020	2	0
chr21	36748031	2	0
chr21	36748035	2	0
chr21	36748038	2	0
chr21	36748040	2	1
chr21	36748049	2	0
chr21	36748125	1	0
chr21	36748133	1	0
chr21	36748141	3	0
chr21	36748144	3	0
chr21	36748150	3	0
chr21	36748156	3	0
chr21	36748165	3	0
chr21	36748169	3	0
chr21	36748214	3	0
chr21	36748217	3	0
chr21	36748220	3	0
chr21	36748227	2	0
chr21	36748238	2	0
chr21	36748240	2	0
chr21	36748249	2	0
chr21	36748251	2	0
chr21	36748253	1	0
chr21	36748256	1	0
chr21	36748262	1	0
chr21	36748269	1	0
chr21	36748276	1	0
chr21	36748280	1	0
chr21	36748286	1	0
chr21	36748298	2	1
chr21	36748302	2	0
chr21	36748315	3	0
chr21	36748322	4	0
chr21	36748327	4	0
chr21	36748367	4	0
chr21	36748376	4	2
chr21	36748378	4	1
chr21	36748397	2	0
chr21	36748413	3	1
chr21	36748429	3	1
chr21	36748440	3	1
chr21	36748488	3	1
chr21	36748898	3	3
chr21	36749267	1	1
chr21	36749270	1	1
chr21	36749564	5	5
chr21	36749578	3	3
chr21	36749610	1	1
chr21	36749620	1	1
chr21	36749720	1	1
chr21	36749764	2	2
chr21	36750053	1	1
chr21	36750331	1	0
chr21	36750438	3	3
chr21	36750440	3	3
chr21	36750470	3	3
chr21	36750526	1	0
chr21	36750569	1	1
chr21	36750596	1	1
chr21	36751431	1	1
chr21	36751478	3	2
chr21	36751523	1	1
chr21	36751545	1	0
chr21	36751558	2	1
chr21	36751569	1	1
chr21	36751595	2	0
chr21	36751624	3	0
chr21	36751979	3	3
chr21	36752002	2	2
chr21	36752480	1	1
chr21	36752489	1	1
chr21	36753042	1	1
chr21	36753059	1	1
chr21	36753247	1	1
chr21	36753310	1	1
chr21	36753437	2	2
chr21	36753679	2	2
chr21	36753698	1	0
chr21	36753855	2	2
chr21	36753973	1	1
chr21	36754090	1	1
chr21	36754212	3	3
chr21	36754224	4	4
chr21	36754226	4	4
chr21	36754231	4	3
chr21	36754237	4	4
chr21	36754241	3	3
chr21	36754250	3	2
chr21	36754253	3	3
chr21	36754284	3	3
chr21	36754296	2	2
chr21	36754300	2	2
chr21	36754320	1	1
chr21	36754323	1	1
chr21	36754356	1	1
chr21	36754511	1	1
chr21	36754535	1	1
chr21	36754643	1	1
chr21	36754661	1	0
chr21	36754689	1	1
chr21	36754723	1	1
chr21	36754783	2	2
chr21	36755257	1	1
chr21	36755262	1	1
chr21	36755549	1	1
chr21	36755562	1	1
chr21	36755651	1	1
chr21	36755706	1	1
chr21	36755759	1	1
chr21	36755766	1	1
chr21	36755930	1	1
chr21	36755991	1	1
chr21	36756004	1	1
chr21	36756032	1	1
chr21	36756303	1	1
chr21	36756306	1	1
chr21	36756343	2	2
chr21	36756367	2	2
chr21	36756375	2	2
chr21	36756382	2	2
chr21	36756557	2	2
chr21	36756576	3	3
chr21	36756630	3	3
chr21	36756639	4	4
chr21	36756651	2	2
chr21	36756881	1	0
chr21	36757309	1	1
chr21	36757323	2	2
chr21	36757326	2	2
chr21	36757451	1	0
chr21	36757499	1	1
chr21	36757506	2	2
chr21	36757605	1	1
chr21	36757803	4	4
chr21	36757849	5	5
chr21	36757853	5	5
chr21	36757897	4	4
chr21	36757975	2	2
chr21	36758304	1	1
chr21	36758327	1	1
chr21	36758474	2	2
chr21	36758534	4	4
chr21	36758568	3	3
chr21	36758579	3	3
chr21	36758590	3	3
chr21	36758720	1	1
chr21	36758851	1	1
chr21	36758915	3	3
chr21	36758932	3	3
chr21	36758958	2	1
chr21	36759282	2	2
chr21	36759811	1	1
chr21	36759828	1	1
chr21	36759871	1	1
chr21	36759994	1	1
chr21	36760187	1	1
chr21	36760232	2	2
chr21	36760336	1	1
chr21	36760338	1	1
chr21	36760381	1	1
chr21	36760385	1	1
chr21	36760406	1	1
chr21	36760528	2	2
chr21	36760534	2	2
chr21	36760541	2	2
chr21	36760553	2	2
chr21	36760558	2	2
chr21	36760564	2	2
chr21	36760878	1	1
chr21	36760888	2	2
chr21	36760924	2	2
chr21	36761051	1	1
chr21	36761068	1	1
chr21	36761078	1	1
chr21	36761115	1	1
chr21	36761178	1	1
chr21	36761232	1	1
chr21	36761468	2	2
chr21	36761499	2	2
chr21	36761552	2	2
chr21	36761599	4	4
chr21	36761602	4	4
chr21	36761620	4	4
chr21	36761785	3	3
chr21	36761841	4	4
chr21	36761844	4	3
chr21	36761847	4	4
chr21	36761889	4	4
chr21	36761894	2	2
chr21	36761898	1	1
chr21	36761918	1	1
chr21	36761943	3	3
chr21	36761967	4	4
chr21	36762004	3	2
chr21	36762167	3	3
chr21	36762205	2	2
chr21	36762475	1	1
chr21	36762481	1	1
chr21	36762522	1	1
chr21	36762820	1	1
chr21	36762952	1	1
chr21	36763127	1	1
chr21	36763149	1	1
chr21	36763299	1	1
chr21	36763301	1	1
chr21	36763370	3	2
chr21	36763488	1	0
chr21	36763626	2	2
chr21	36763798	3	3
chr21	36763883	2	2
chr21	36764169	2	2
chr21	36764173	2	2
chr21	36764597	3	3
chr21	36764653	1	1
chr21	36764677	1	1
chr21	36764871	3	3
chr21	36765020	2	2
chr21	36765044	2	2
chr21	36765053	2	2
chr21	36765075	4	4
chr21	36765169	2	2
chr21	36765233	1	1
chr21	36765296	1	0
chr21	36765437	1	1
chr21	36765582	3	3
chr21	36765706	2	2
chr21	36765795	2	2
chr21	36765893	2	2
chr21	36765898	2	2
chr21	36766100	3	3
chr21	36766184	1	1
chr21	36766634	2	1
chr21	36766693	2	2
chr21	36766699	1	1
chr21	36766730	4	4
chr21	36766851	2	2
chr21	36766903	1	1
chr21	36767084	1	1
chr21	36767227	1	1
chr21	36767235	1	1
chr21	36767240	1	1
chr21	36767328	2	2
chr21	36767332	2	2
chr21	36767334	2	2
chr21	36767473	1	1
chr21	36767527	1	1
chr21	36767535	1	1
chr21	36767554	2	2
chr21	36767849	1	1
chr21	36767867	1	1
chr21	36767873	1	1
chr21	36768095	1	1
chr21	36768111	1	1
chr21	36768130	2	1
chr21	36768132	2	2
chr21	36768137	2	2
chr21	36768265	1	1
chr21	36768437	3	3
chr21	36768514	1	1
chr21	36768521	1	1
chr21	36768524	1	1
chr21	36768571	6	6
chr21	36768637	2	2
chr21	36768660	2	2
chr21	36768666	6	6
chr21	36768669	6	6
chr21	36768684	6	5
chr21	36768687	6	4
chr21	36768749	5	5
chr21	36768969	1	1
chr21	36768985	1	1
chr21	36769001	1	1
chr21	36769042	2	2
chr21	36769345	1	1
chr21	36770384	1	1
chr21	36770438	1	1
chr21	36770913	2	2
chr21	36770941	2	2
chr21	36770945	2	2
chr21	36770957	2	2
chr21	36770979	1	1
chr21	36770985	1	1
chr21	36770994	1	1
chr21	36771001	1	1
chr21	36771628	1	0
chr21	36771675	1	1
chr21	36771855	1	1
chr21	36771867	1	1
chr21	36772305	1	1
chr21	36772328	1	1
chr21	36772706	2	2
chr21	36772710	2	2
chr21	36772722	2	2
chr21	36772755	1	1
chr21	36772766	3	3
chr21	36772780	2	2
chr21	36772849	2	2
chr21	36772851	2	2
chr21	36773273	3	3
chr21	36773315	2	2
chr21	36773332	4	3
chr21	36773349	3	3
chr21	36773488	2	2
chr21	36773526	5	5
chr21	36773532	5	5
chr21	36773544	2	2
chr21	36773707	1	1
chr21	36773938	1	1
chr21	36774076	1	0
chr21	36774085	1	0
chr21	36774122	3	0
chr21	36774155	3	1
chr21	36774184	3	2
chr21	36774196	3	2
chr21	36774336	1	0
chr21	36774353	1	0
chr21	36774623	2	2
chr21	36774644	2	1
chr21	36774946	2	2
chr21	36775003	1	1
chr21	36775048	3	2
chr21	36775055	3	3
chr21	36775565	1	1
chr21	36775568	1	1
chr21	36775581	1	1
chr21	36775624	3	3
chr21	36775637	1	1
chr21	36775804	1	1
chr21	36775826	1	1
chr21	36775833	2	2
chr21	36775839	1	1
chr21	36775861	3	3
chr21	36776616	1	1
chr21	36776634	1	1
chr21	36776794	1	1
chr21	36776828	1	1
chr21	36776832	1	1
chr21	36777061	2	1
chr21	36777284	2	1
chr21	36777397	1	1
chr21	36777402	1	1
chr21	36777426	1	1
chr21	36777564	2	2
chr21	36777573	2	2
chr21	36777765	2	0
chr21	36778211	1	1
chr21	36778382	2	2
chr21	36778404	1	1
chr21	36779858	1	1
chr21	36779885	1	1
chr21	36780125	1	1
chr21	36780192	1	1
chr21	36780375	1	1
chr21	36780439	1	1
chr21	36780453	1	1
